日期,产气量(104m3/d),产水量/m3/d,井底流压/MPa,地层压力/MPa,
2019/3/5,42.6533,50.48,55.33958279,62.31451414,6.97493135
2019/3/6,42.4763,52.5,55.4212457,62.31008374,6.88883804
2019/3/7,42.3744,51.04,55.28588591,62.30567235,7.01978644
2019/3/8,42.2434,51.88,55.28759169,62.30127198,7.01368029
2019/3/9,42.1674,51.04,55.22734174,62.29688572,7.06954398
2019/3/10,42.0256,54.16,55.33253223,62.29250773,6.9599755
2019/3/11,41.96,54.16,55.27586883,62.28814499,7.01227616
2019/3/12,41.9201,54.16,55.23066398,62.2837894,7.05312542
2019/3/13,40.6908,54.16,55.18663857,62.27943823,7.09279966
2019/3/14,40.6089,57.5,55.22299098,62.27521795,7.05222697
2019/3/15,41.4501,58.8,55.22302788,62.27100654,7.04797866
2019/3/16,41.4963,59.1,55.26614673,62.26670586,7.00055913
2019/3/17,41.3263,61.55,55.3287492,62.26240045,6.93365125
2019/3/18,41.2575,65.8,55.34549205,62.25811328,6.91262123
2019/3/19,41.1347,66.98,55.39222424,62.25383359,6.86160935
2019/3/20,41.0613,66.98,55.35841632,62.24956713,6.89115081
2019/3/21,40.9667,67.24,55.35495842,62.24530864,6.89035022
2019/3/22,40.9664,67.24,55.24261225,62.24106038,6.99844813
2019/3/23,40.8288,69.64,55.21421854,62.23681231,7.02259377
2019/3/24,40.684,69.26,55.19151237,62.23257904,7.04106667
2019/3/25,40.5618,69.64,55.18069428,62.22836133,7.04766705
2019/3/26,40.522,71.08,55.22456121,62.22415677,6.99959556
2019/3/27,40.4674,72,55.26389683,62.2199566,6.95605977
2019/3/28,40.4195,72.63,55.24941895,62.2157624,6.96634345
2019/3/29,40.024,73.5,55.27751679,62.21157346,6.93405667
2019/3/30,39.7576,72.19,55.19371271,62.2074267,7.01371399
2019/3/31,40.1143,71.62,55.07335328,62.20330842,7.12995514
2019/4/1,40.038,72.3,55.09442861,62.19915239,7.10472378
2019/4/2,39.9552,73.4,55.11715997,62.19500462,7.07784465
2019/4/3,39.3431,72.9,55.07163852,62.19086582,7.1192273
2019/4/4,39.6495,75.5,55.09308003,62.18679221,7.09371218
2019/4/5,39.7477,72.3,54.96059825,62.1826862,7.22208795
2019/4/6,39.6215,73.7,54.98174407,62.17856991,7.19682584
2019/4/7,39.5957,73.5,54.96449137,62.17446719,7.20997582
2019/4/8,39.5107,74.12,55.00663741,62.17036737,7.16372996
2019/4/9,39.4337,73.5,54.88661818,62.16627673,7.27965855
2019/4/10,39.3344,74.1,54.90579764,62.16219443,7.25639679
2019/4/11,39.2104,73.4,54.80615654,62.15812283,7.35196629
2019/4/12,39.1289,79.09,54.94823495,62.15406455,7.2058296
2019/4/13,39.0182,79.09,54.53147013,62.15001509,7.61854496
2019/4/14,38.9882,79.09,54.52048776,62.14597753,7.62548977
2019/4/15,38.9278,78.2,54.78752886,62.14194331,7.35441445
2019/4/16,39.6041,76.27,54.58678941,62.13791566,7.55112625
2019/4/17,39.8854,76.27,54.58492784,62.13381634,7.5488885
2019/4/18,39.6237,78.2,54.64547474,62.12968731,7.48421257
2019/4/19,39.4854,78.2,54.72565722,62.12558623,7.39992901
2019/4/20,39.2019,78.2,54.71696155,62.12149999,7.40453844
2019/4/21,38.8631,78.2,54.6300748,62.11744401,7.48736921
2019/4/22,38.9416,78.2,54.61793329,62.11342415,7.49549086
2019/4/23,38.8884,78.2,54.60720144,62.1093961,7.50219466
2019/4/24,38.8629,78.2,55.13821601,62.10537386,6.96715785
2019/4/25,38.8578,78.2,55.10441909,62.10135447,6.99693538
2019/4/26,38.8569,78.2,55.07057127,62.09733578,7.02676451
2019/4/27,38.8312,77.8,55.06979032,62.09331733,7.02352701
2019/4/28,38.7158,77.8,54.46111129,62.08930176,7.62819047
2019/4/29,38.5473,78.6,54.40865046,62.08529859,7.67664813
2019/4/30,37.9883,89.5,54.77660828,62.08131345,7.30470517
2019/5/1,38.1313,88.7,54.6925601,62.07738779,7.38482769
2019/5/2,38.14,87.4,54.65243735,62.07344709,7.42100974
2019/5/3,38.0758,87.6,54.60314333,62.06950562,7.46636229
2019/5/4,38.2064,84.5,54.4260239,62.06557111,7.63954721
2019/5/5,38.8118,87.4,54.49383952,62.06162288,7.56778336
2019/5/6,38.6529,86.7,54.45234941,62.05761056,7.60526115
2019/5/7,38.4076,87.4,54.45510667,62.05361525,7.59850858
2019/5/8,38.1805,86.8,54.38399009,62.04964611,7.66565602
2019/5/9,38.0205,87.2,54.41053491,62.04570122,7.63516631
2019/5/10,38.0044,78.2,54.13160757,62.04177345,7.91016588
2019/5/11,37.743,83.3,54.30609716,62.03784753,7.73175037
2019/5/12,37.7157,82.15,54.2253893,62.03394949,7.80856019
2019/5/13,37.4887,83.8,54.21297323,62.03005448,7.81708125
2019/5/14,37.2116,85.9,54.2955658,62.0261837,7.7306179
2019/5/15,36.9321,83.8,54.20149442,62.02234245,7.82084803
2019/5/16,36.8973,84.6,54.6018234,62.01853098,7.41670758
2019/5/17,36.7762,83.8,54.14812693,62.01472335,7.86659642
2019/5/18,36.7577,85.8,54.20037897,62.01092869,7.81054972
2019/5/19,36.7336,85.67,54.12870037,62.00713613,7.87843576
2019/5/20,36.5797,83.4,53.9922118,62.00334626,8.01113446
2019/5/21,36.4915,83.8,54.04101253,61.99957284,7.95856031
2019/5/22,36.4389,85.8,54.04896622,61.99580892,7.9468427
2019/5/23,36.8528,83.8,53.87393017,61.9920507,8.11812053
2019/5/24,37.1012,84.5,53.77714945,61.98824872,8.21109927
2019/5/25,38.2578,87.7,53.91123181,61.98442054,8.07318873
2019/5/26,38.0971,89.9,53.98149141,61.98046986,7.99897845
2019/5/27,37.755,91.1,54.05927569,61.97653636,7.91726067
2019/5/28,37.5147,93.3,54.00729338,61.97263928,7.9653459
2019/5/29,37.312,94.9,54.01597097,61.96876782,7.95279685
2019/5/30,37.2042,97.8,53.82341384,61.96491798,8.14150414
2019/5/31,37.0939,94.15,54.64618629,61.96107972,7.31489343
2019/6/1,36.8981,94.5,54.04852625,61.95725328,7.90872703
2019/6/2,36.78,93.7,54.00409746,61.95344774,7.94935028
2019/6/3,36.6545,96.9,54.09576501,61.94965486,7.85388985
2019/6/4,36.5633,99.3,54.12745064,61.94587541,7.81842477
2019/6/5,36.4046,101.12,54.18896683,61.94210576,7.75313893
2019/6/6,36.3305,100.23,54.09540698,61.93835307,7.84294609
2019/6/7,36.2149,97.5,53.97986252,61.93460836,7.95474584
2019/6/8,36.0996,98.4,54.02313936,61.93087603,7.90773667
2019/6/9,35.9775,97.8,53.95138451,61.92715606,7.97577155
2019/6/10,35.899,97.7,53.92806048,61.92344915,7.99538867
2019/6/11,35.8814,94.6,53.58014199,61.91975069,8.3396087
2019/6/12,35.9301,98.2,53.63472843,61.91605422,8.28132579
2019/6/13,35.8611,99.5,53.84898314,61.91235273,8.06336959
2019/6/14,36.5775,99.5,53.82555184,61.90865867,8.08310683
2019/6/15,36.4643,97.2,53.7804286,61.90488883,8.12446023
2019/6/16,36.4783,97.2,53.73441319,61.90113111,8.16671792
2019/6/17,36.294,97,53.66538639,61.89737205,8.23198566
2019/6/18,36.0982,101.8,53.82133547,61.89363264,8.07229717
2019/6/19,36.0294,101.8,53.81230947,61.88991411,8.07760464
2019/6/20,36.0122,101.8,53.77866884,61.886203,8.10753416
2019/6/21,35.7745,102.6,53.78929406,61.88249384,8.09319978
2019/6/22,35.5915,100.8,53.7395843,61.87880998,8.13922568
2019/6/23,35.4683,107.08,53.88393474,61.87514564,7.9912109
2019/6/24,35.3693,107.45,53.87670187,61.87149448,7.99479261
2019/6/25,35.4197,106.8,53.8543103,61.86785392,8.01354362
2019/6/26,35.3002,105,53.73418909,61.86420816,8.13001907
2019/6/27,35.242,106.5,53.74933591,61.86057517,8.11123926
2019/6/28,35.2213,106.8,53.74816943,61.85694847,8.10877904
2019/6/29,35.1661,104.21,53.62330139,61.85332409,8.2300227
2019/6/30,35.0786,106.4,53.68442108,61.84970567,8.16528459
2019/7/1,34.9576,105.6,53.64147802,61.84609665,8.20461863
2019/7/2,34.9053,105.8,53.58136059,61.84250056,8.26113997
